timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter,time_sec
162560000,162560000,0.99941444,-0.011677846,-0.030180596,-0.011514936,0.0,0.0,0.0,0.0,0,2.74
162580000,162580000,0.9994765,-0.010288395,-0.028400442,-0.01197775,0.0,0.0,0.0,0.0,0,2.76
162600000,162600000,0.99953145,-0.008957665,-0.026676722,-0.012412902,0.0,0.0,0.0,0.0,0,2.78
162620000,162620000,0.99958026,-0.007680158,-0.025002277,-0.012818808,0.0,0.0,0.0,0.0,0,2.8
162640000,162640000,0.99962324,-0.006471776,-0.023378536,-0.013193918,0.0,0.0,0.0,0.0,0,2.82
162660000,162660000,0.9996612,-0.005323624,-0.021795128,-0.0135369925,0.0,0.0,0.0,0.0,0,2.84
162680000,162680000,0.99969447,-0.0042354777,-0.020258492,-0.01384726,0.0,0.0,0.0,0.0,0,2.86
162700000,162700000,0.99972343,-0.0031912064,-0.018774446,-0.014123911,0.0,0.0,0.0,0.0,0,2.88
162720000,162720000,0.99974847,-0.0021997727,-0.017345626,-0.014366626,0.0,0.0,0.0,0.0,0,2.9
162740000,162740000,0.9997702,-0.0012621593,-0.015955262,-0.014575513,0.0,0.0,0.0,0.0,0,2.92
162760000,162760000,0.999789,-0.00038931865,-0.014605868,-0.014751338,0.0,0.0,0.0,0.0,0,2.94
162780000,162780000,0.99980503,0.00041539085,-0.013301004,-0.0148947975,0.0,0.0,0.0,0.0,0,2.96
162800000,162800000,0.99981874,0.0011453425,-0.012047008,-0.015006144,0.0,0.0,0.0,0.0,0,2.98
162820000,162820000,0.99983037,0.0018149342,-0.010838864,-0.0150858555,0.0,0.0,0.0,0.0,0,3.0
162840000,162840000,0.99984026,0.0024263517,-0.009673299,-0.015134946,0.0,0.0,0.0,0.0,0,3.02
162860000,162860000,0.9998487,0.0029734299,-0.008551102,-0.015154738,0.0,0.0,0.0,0.0,0,3.04
162880000,162880000,0.99985594,0.0034645642,-0.0074677793,-0.015146304,0.0,0.0,0.0,0.0,0,3.06
162900000,162900000,0.9998621,0.003913329,-0.006424446,-0.015111089,0.0,0.0,0.0,0.0,0,3.08
162920000,162920000,0.99986726,0.004319745,-0.0054254234,-0.015050273,0.0,0.0,0.0,0.0,0,3.1
162940000,162940000,0.9998716,0.0046778223,-0.0044781854,-0.014965484,0.0,0.0,0.0,0.0,0,3.12
162960000,162960000,0.9998753,0.004992335,-0.003572594,-0.014858325,0.0,0.0,0.0,0.0,0,3.14
162980000,162980000,0.9998785,0.005268841,-0.0027001314,-0.0147306295,0.0,0.0,0.0,0.0,0,3.16
163000000,163000000,0.9998813,0.0055040885,-0.0018711862,-0.014584113,0.0,0.0,0.0,0.0,0,3.18
163020000,163020000,0.9998837,0.005704196,-0.001089022,-0.014420602,0.0,0.0,0.0,0.0,0,3.2
163040000,163040000,0.9998858,0.005882144,-0.00034507178,-0.014241623,0.0,0.0,0.0,0.0,0,3.22
163060000,163060000,0.9998876,0.006030931,0.00035722193,-0.014049087,0.0,0.0,0.0,0.0,0,3.24
163080000,163080000,0.9998892,0.0061586485,0.0010281327,-0.01384482,0.0,0.0,0.0,0.0,0,3.26
163100000,163100000,0.9998906,0.0062646917,0.0016695933,-0.013629971,0.0,0.0,0.0,0.0,0,3.28
163120000,163120000,0.99989194,0.0063509,0.0022680154,-0.013406375,0.0,0.0,0.0,0.0,0,3.3
163140000,163140000,0.9998931,0.0064194654,0.0028298404,-0.013176048,0.0,0.0,0.0,0.0,0,3.32
163160000,163160000,0.9998942,0.0064742123,0.0033642699,-0.012940464,0.0,0.0,0.0,0.0,0,3.34
163180000,163180000,0.9998953,0.006502746,0.0038650471,-0.012701253,0.0,0.0,0.0,0.0,0,3.36
163200000,163200000,0.9998963,0.0065152,0.00433183,-0.012459909,0.0,0.0,0.0,0.0,0,3.38
163220000,163220000,0.99989724,0.006518692,0.0047741444,-0.012217517,0.0,0.0,0.0,0.0,0,3.4
163240000,163240000,0.9998982,0.0065156375,0.0051827393,-0.0119757075,0.0,0.0,0.0,0.0,0,3.42
163260000,163260000,0.999899,0.0065023713,0.005565011,-0.011735973,0.0,0.0,0.0,0.0,0,3.44
163280000,163280000,0.9998999,0.0064755054,0.0059217783,-0.011499358,0.0,0.0,0.0,0.0,0,3.46
163300000,163300000,0.99990076,0.006438249,0.00626115,-0.011266508,0.0,0.0,0.0,0.0,0,3.48
163320000,163320000,0.99990165,0.0063841385,0.006575964,-0.011038354,0.0,0.0,0.0,0.0,0,3.5
163340000,163340000,0.9999025,0.00631829,0.006873259,-0.010815743,0.0,0.0,0.0,0.0,0,3.52
163360000,163360000,0.99990326,0.006246477,0.0071544955,-0.010600087,0.0,0.0,0.0,0.0,0,3.54
163380000,163380000,0.99990404,0.0061693685,0.007417934,-0.010391998,0.0,0.0,0.0,0.0,0,3.56
163400000,163400000,0.9999049,0.006080132,0.0076513425,-0.0101923235,0.0,0.0,0.0,0.0,0,3.58
163420000,163420000,0.9999058,0.0059816684,0.007853514,-0.010001594,0.0,0.0,0.0,0.0,0,3.6
163440000,163440000,0.9999068,0.0058803847,0.008031339,-0.009819784,0.0,0.0,0.0,0.0,0,3.62
163460000,163460000,0.99990785,0.005771249,0.00818803,-0.009647567,0.0,0.0,0.0,0.0,0,3.64
163480000,163480000,0.99990886,0.0056580896,0.008325905,-0.009485612,0.0,0.0,0.0,0.0,0,3.66
163500000,163500000,0.99990994,0.0055423677,0.0084462175,-0.009334042,0.0,0.0,0.0,0.0,0,3.68
163520000,163520000,0.99991107,0.005423331,0.008545288,-0.0091927145,0.0,0.0,0.0,0.0,0,3.7
163540000,163540000,0.99991226,0.0053063664,0.008616954,-0.009061677,0.0,0.0,0.0,0.0,0,3.72
163560000,163560000,0.9999135,0.00518906,0.0086684,-0.008941162,0.0,0.0,0.0,0.0,0,3.74
163580000,163580000,0.99991477,0.0050727446,0.008706209,-0.008831611,0.0,0.0,0.0,0.0,0,3.76
163600000,163600000,0.9999161,0.004960034,0.00872129,-0.008733044,0.0,0.0,0.0,0.0,0,3.78
163620000,163620000,0.99991757,0.0048380387,0.008710151,-0.008645464,0.0,0.0,0.0,0.0,0,3.8
163640000,163640000,0.9999191,0.0047015557,0.008682835,-0.0085684005,0.0,0.0,0.0,0.0,0,3.82
163660000,163660000,0.9999207,0.0045588682,0.008633714,-0.008501303,0.0,0.0,0.0,0.0,0,3.84
163680000,163680000,0.99992245,0.0044116555,0.008567539,-0.008444023,0.0,0.0,0.0,0.0,0,3.86
163700000,163700000,0.99992424,0.0042568175,0.008481745,-0.008396532,0.0,0.0,0.0,0.0,0,3.88
163720000,163720000,0.99992615,0.0040939497,0.008375884,-0.0083588315,0.0,0.0,0.0,0.0,0,3.9
163740000,163740000,0.99992806,0.0039306316,0.008257003,-0.008331158,0.0,0.0,0.0,0.0,0,3.92
163760000,163760000,0.9999298,0.003778192,0.008135892,-0.008313599,0.0,0.0,0.0,0.0,0,3.94
163780000,163780000,0.99993145,0.003621757,0.0080045955,-0.008305296,0.0,0.0,0.0,0.0,0,3.96
